Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples,Seed
HSI,30,1,Mamba,2010_Euro_Debt_Crisis,0.009324169717729,0.9739434123039246,0.0119988347897758,555,2620
HSI,30,1,SNN,2010_Euro_Debt_Crisis,0.025085961446166,0.8339674472808838,0.0302884330065452,555,2620
HSI,30,1,Ensemble,2010_Euro_Debt_Crisis,0.0119774779304862,0.9582827687263488,0.0151823067773226,555,2620
HSI,30,5,ARIMA,2010_Euro_Debt_Crisis,0.0208652308719024,0.8599382061007612,0.0278189020832205,555,2620
HSI,30,5,Bi-RNN,2010_Euro_Debt_Crisis,0.021065367385745,0.8736223578453064,0.0265064260775539,551,2620
HSI,30,5,Bi-GRU,2010_Euro_Debt_Crisis,0.0209988504648208,0.8748666048049927,0.0263756180018947,551,2620
HSI,30,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.0213133189827203,0.8719867467880249,0.0266773996028426,551,2620
HSI,30,5,PatchTST,2010_Euro_Debt_Crisis,0.0383249074220657,0.5973340272903442,0.047313875799131,551,2620
HSI,30,5,Mamba,2010_Euro_Debt_Crisis,0.0207725670188665,0.8760462403297424,0.0262510026941779,551,2620
HSI,30,5,SNN,2010_Euro_Debt_Crisis,0.0319061130285263,0.7352094650268555,0.0383678374817983,551,2620
HSI,30,5,Ensemble,2010_Euro_Debt_Crisis,0.0220095161348581,0.8656545877456665,0.0273292345449631,551,2620
HSI,30,10,ARIMA,2010_Euro_Debt_Crisis,0.0299662777373546,0.7222527548308582,0.0391746408605222,555,2620
HSI,30,10,Bi-RNN,2010_Euro_Debt_Crisis,0.0289369598031044,0.7680606245994568,0.0360361365311602,546,2620
HSI,30,10,Bi-GRU,2010_Euro_Debt_Crisis,0.0297974869608879,0.7524346113204956,0.0372302477284419,546,2620
HSI,30,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.0305700786411762,0.7461506724357605,0.0376997959850492,546,2620
HSI,30,10,PatchTST,2010_Euro_Debt_Crisis,0.0349207744002342,0.674195408821106,0.0427100033998087,546,2620
HSI,30,10,Mamba,2010_Euro_Debt_Crisis,0.0290083587169647,0.7616707682609558,0.036529155400917,546,2620
HSI,30,10,SNN,2010_Euro_Debt_Crisis,0.0363904908299446,0.6699213981628418,0.0429892328599826,546,2620
HSI,30,10,Ensemble,2010_Euro_Debt_Crisis,0.0293820519000291,0.7633035182952881,0.0364038172996806,546,2620
HSI,60,1,ARIMA,2010_Euro_Debt_Crisis,0.008884609880465,0.975709367380237,0.011585093853568,555,2620
HSI,60,1,Bi-RNN,2010_Euro_Debt_Crisis,0.0090004140511155,0.9746819734573364,0.0118275640699458,555,2620
HSI,60,1,Bi-GRU,2010_Euro_Debt_Crisis,0.009171069599688,0.9743971228599548,0.0118939104215715,555,2620
HSI,60,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.0096489721909165,0.9720128774642944,0.0124353870912489,555,2620
HSI,60,1,PatchTST,2010_Euro_Debt_Crisis,0.020393906161189,0.8831130266189575,0.0254134284378512,555,2620
HSI,60,1,Mamba,2010_Euro_Debt_Crisis,0.0106428992003202,0.9674296379089355,0.0134150293238689,555,2620
HSI,60,1,SNN,2010_Euro_Debt_Crisis,0.0336782559752464,0.709665060043335,0.0400525119917811,555,2620
HSI,60,1,Ensemble,2010_Euro_Debt_Crisis,0.0122630335390567,0.9578532576560974,0.0152602652789332,555,2620
HSI,60,5,ARIMA,2010_Euro_Debt_Crisis,0.0206616037109659,0.8761186690867298,0.0261627309406512,555,2620
HSI,60,5,Bi-RNN,2010_Euro_Debt_Crisis,0.0208762288093566,0.8737139701843262,0.0264968202053533,551,2620
HSI,60,5,Bi-GRU,2010_Euro_Debt_Crisis,0.0207251608371734,0.8774200081825256,0.0261051314856727,551,2620
HSI,60,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.0219841562211513,0.865527331829071,0.0273421778822999,551,2620
HSI,60,5,PatchTST,2010_Euro_Debt_Crisis,0.0272936038672924,0.7980786561965942,0.0335048142167034,551,2620
HSI,60,5,Mamba,2010_Euro_Debt_Crisis,0.021664310246706,0.8690690994262695,0.0269797009253472,551,2620
HSI,60,5,SNN,2010_Euro_Debt_Crisis,0.0326042883098125,0.7187178134918213,0.0395446024883842,551,2620
HSI,60,5,Ensemble,2010_Euro_Debt_Crisis,0.0213588438928127,0.8720965385437012,0.0266659573996024,551,2620
HSI,60,10,ARIMA,2010_Euro_Debt_Crisis,0.0294282075827861,0.7580412020047669,0.0365637602695907,555,2620
HSI,60,10,Bi-RNN,2010_Euro_Debt_Crisis,0.0286715775728225,0.7659838795661926,0.0361971073709098,546,2620
HSI,60,10,Bi-GRU,2010_Euro_Debt_Crisis,0.0296326484531164,0.7452050447463989,0.0377699508359625,546,2620
HSI,60,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.0317030176520347,0.7185846567153931,0.0396939984228716,546,2620
HSI,60,10,PatchTST,2010_Euro_Debt_Crisis,0.0331358052790164,0.6848349571228027,0.0420068393695301,546,2620
HSI,60,10,Mamba,2010_Euro_Debt_Crisis,0.0303691159933805,0.7421996593475342,0.0379920499153164,546,2620
HSI,60,10,SNN,2010_Euro_Debt_Crisis,0.0383903719484806,0.6213680505752563,0.0460425761607329,546,2620
HSI,60,10,Ensemble,2010_Euro_Debt_Crisis,0.0280073042958974,0.7788370251655579,0.0351890205925842,546,2620
HSI,90,1,ARIMA,2010_Euro_Debt_Crisis,0.0088996452109285,0.97535143523086,0.0116701371991465,555,2620
HSI,90,1,Bi-RNN,2010_Euro_Debt_Crisis,0.0093671614304184,0.9734367728233336,0.0121149151860872,555,2620
HSI,90,1,Bi-GRU,2010_Euro_Debt_Crisis,0.0093008140102028,0.9736823439598083,0.0120587884339192,555,2620
HSI,90,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.0099877314642071,0.9707414507865906,0.0127147093101431,555,2620
HSI,90,1,PatchTST,2010_Euro_Debt_Crisis,0.0257443618029356,0.8142285346984863,0.0320383158601196,555,2620
HSI,90,1,Mamba,2010_Euro_Debt_Crisis,0.009443262591958,0.972573220729828,0.0123102739544201,555,2620
HSI,90,1,SNN,2010_Euro_Debt_Crisis,0.0302436407655477,0.728469729423523,0.0387337229800003,555,2620
HSI,90,1,Ensemble,2010_Euro_Debt_Crisis,0.0126206232234835,0.9531307816505432,0.016092518231558,555,2620
HSI,90,5,ARIMA,2010_Euro_Debt_Crisis,0.0206777872545726,0.8760693336723974,0.0261679400414807,555,2620
HSI,90,5,Bi-RNN,2010_Euro_Debt_Crisis,0.02059225179255,0.8767350316047668,0.0261779680205359,551,2620
HSI,90,5,Bi-GRU,2010_Euro_Debt_Crisis,0.0208360906690359,0.875974714756012,0.0262585793944013,551,2620
HSI,90,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.0218573957681655,0.8653749227523804,0.0273576641443783,551,2620
HSI,90,5,PatchTST,2010_Euro_Debt_Crisis,0.0292602851986885,0.7555205225944519,0.036866953790748,551,2620
HSI,90,5,Mamba,2010_Euro_Debt_Crisis,0.0208026804029941,0.8761975765228271,0.0262349763396477,551,2620
HSI,90,5,SNN,2010_Euro_Debt_Crisis,0.036013688892126,0.6257318258285522,0.0456149804041461,551,2620
HSI,90,5,Ensemble,2010_Euro_Debt_Crisis,0.0221705790609121,0.8635362982749939,0.0275438503658671,551,2620
HSI,90,10,ARIMA,2010_Euro_Debt_Crisis,0.029635979473286,0.7585058949294647,0.036528632209273,555,2620
HSI,90,10,Bi-RNN,2010_Euro_Debt_Crisis,0.028740344569087,0.7651634216308594,0.0362605032754624,546,2620
HSI,90,10,Bi-GRU,2010_Euro_Debt_Crisis,0.0291167087852954,0.7651458978652954,0.0362618613029183,546,2620
HSI,90,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.0308726597577333,0.7397555112838745,0.0381717204880524,546,2620
HSI,90,10,PatchTST,2010_Euro_Debt_Crisis,0.0454152710735797,0.4363865852355957,0.0561748127971546,546,2620
HSI,90,10,Mamba,2010_Euro_Debt_Crisis,0.029762927442789,0.7621872425079346,0.0364895556363846,546,2620
HSI,90,10,SNN,2010_Euro_Debt_Crisis,0.0409584380686283,0.5284656286239624,0.051381606264878,546,2620
HSI,90,10,Ensemble,2010_Euro_Debt_Crisis,0.0282926708459854,0.772080659866333,0.0357224791158974,546,2620
HSI,120,1,ARIMA,2010_Euro_Debt_Crisis,0.0088191071901032,0.975949625833072,0.0115276574395557,555,2620
HSI,120,1,Bi-RNN,2010_Euro_Debt_Crisis,0.0099531719461083,0.9695189595222472,0.0129776242058029,555,2620
HSI,120,1,Bi-GRU,2010_Euro_Debt_Crisis,0.0094190211966633,0.9727095365524292,0.0122796396685392,555,2620
HSI,120,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.0098245600238442,0.9712491631507874,0.0126039110133076,555,2620
HSI,120,1,PatchTST,2010_Euro_Debt_Crisis,0.0245063137263059,0.8324183225631714,0.0304293998905443,555,2620
HSI,120,1,Mamba,2010_Euro_Debt_Crisis,0.0092258686199784,0.9732632040977478,0.0121544384489897,555,2620
HSI,120,1,SNN,2010_Euro_Debt_Crisis,0.0373687259852886,0.5864620208740234,0.0478010908902217,555,2620
HSI,120,1,Ensemble,2010_Euro_Debt_Crisis,0.0126994354650378,0.9515201449394226,0.0163666846609487,555,2620
HSI,120,5,ARIMA,2010_Euro_Debt_Crisis,0.020383235946639,0.8802785937401211,0.0257197088717378,555,2620
HSI,120,5,Bi-RNN,2010_Euro_Debt_Crisis,0.0204823892563581,0.8771577477455139,0.0261330407179716,551,2620
HSI,120,5,Bi-GRU,2010_Euro_Debt_Crisis,0.0207129027694463,0.8761858940124512,0.0262362132382665,551,2620
HSI,120,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.0218843519687652,0.8659353852272034,0.0273006580753634,551,2620
HSI,120,5,PatchTST,2010_Euro_Debt_Crisis,0.0325298756361007,0.7216655015945435,0.0393368519015701,551,2620
HSI,120,5,Mamba,2010_Euro_Debt_Crisis,0.0211082194000482,0.8746544718742371,0.0263979663725693,551,2620
HSI,120,5,SNN,2010_Euro_Debt_Crisis,0.0478547476232051,0.3300557136535644,0.0610288826579262,551,2620
HSI,120,5,Ensemble,2010_Euro_Debt_Crisis,0.0226201992481946,0.8559194207191467,0.0283021077065037,551,2620
HSI,120,10,ARIMA,2010_Euro_Debt_Crisis,0.0293661485827639,0.7639016466884607,0.0361182435922634,555,2620
HSI,120,10,Bi-RNN,2010_Euro_Debt_Crisis,0.0288771484047174,0.7628937363624573,0.0364353108660421,546,2620
HSI,120,10,Bi-GRU,2010_Euro_Debt_Crisis,0.029431601986289,0.7625864744186401,0.036458915183556,546,2620
HSI,120,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.0323507636785507,0.7143406271934509,0.0399921945410556,546,2620
HSI,120,10,PatchTST,2010_Euro_Debt_Crisis,0.0475895442068576,0.3579418659210205,0.0599567627773727,546,2620
HSI,120,10,Mamba,2010_Euro_Debt_Crisis,0.0292524304240942,0.7504184246063232,0.0373815434463687,546,2620
HSI,120,10,SNN,2010_Euro_Debt_Crisis,0.0511036291718483,0.2263165712356567,0.0658161719516874,546,2620
HSI,120,10,Ensemble,2010_Euro_Debt_Crisis,0.029876209795475,0.7409292459487915,0.0380855447186487,546,2620
HSI,252,1,ARIMA,2010_Euro_Debt_Crisis,0.0085992404544928,0.9770332640982164,0.0112649633175384,555,2620
HSI,252,1,Bi-RNN,2010_Euro_Debt_Crisis,0.009405355900526,0.9726311564445496,0.012297266399713,555,2620
HSI,252,1,Bi-GRU,2010_Euro_Debt_Crisis,0.0100420769304037,0.9697738289833068,0.0129232473825917,555,2620
HSI,252,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.0102775879204273,0.9686093926429749,0.0131698206420398,555,2620
HSI,252,1,PatchTST,2010_Euro_Debt_Crisis,0.0626089423894882,-0.0724909305572509,0.0769798331700706,555,2620
HSI,252,1,Mamba,2010_Euro_Debt_Crisis,0.0095196831971406,0.9716561436653136,0.0125143892432157,555,2620
HSI,252,1,SNN,2010_Euro_Debt_Crisis,0.051920086145401,0.1741787195205688,0.0675496613364391,555,2620
HSI,252,1,Ensemble,2010_Euro_Debt_Crisis,0.0185189899057149,0.8829593658447266,0.0254301236191428,555,2620
HSI,252,5,ARIMA,2010_Euro_Debt_Crisis,0.0202547237817784,0.8819675675995063,0.0255376436289436,555,2620
HSI,252,5,Bi-RNN,2010_Euro_Debt_Crisis,0.0216061174869537,0.8655737638473511,0.0273374524698358,551,2620
HSI,252,5,Bi-GRU,2010_Euro_Debt_Crisis,0.0224263835698366,0.8580788373947144,0.0280892165604962,551,2620
HSI,252,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.0248558297753334,0.830671489238739,0.0306818204533671,551,2620
HSI,252,5,PatchTST,2010_Euro_Debt_Crisis,0.0519580580294132,0.17463219165802,0.0677391663674932,551,2620
HSI,252,5,Mamba,2010_Euro_Debt_Crisis,0.0263433307409286,0.7974054217338562,0.033560618222284,551,2620
HSI,252,5,SNN,2010_Euro_Debt_Crisis,0.055468663573265,0.0484724044799804,0.0727322053227168,551,2620
HSI,252,5,Ensemble,2010_Euro_Debt_Crisis,0.0249403342604637,0.8005638718605042,0.0332979887689245,551,2620
HSI,252,10,ARIMA,2010_Euro_Debt_Crisis,0.0290833643548312,0.7665614753138655,0.0359142175103322,555,2620
HSI,252,10,Bi-RNN,2010_Euro_Debt_Crisis,0.0286579653620719,0.7670146822929382,0.0361172974629371,546,2620
HSI,252,10,Bi-GRU,2010_Euro_Debt_Crisis,0.0304476004093885,0.7485848665237427,0.0375186055067714,546,2620
HSI,252,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.0306216832250356,0.7432382702827454,0.0379154426985537,546,2620
HSI,252,10,PatchTST,2010_Euro_Debt_Crisis,0.0700510665774345,-0.3258702754974365,0.0861591709660173,546,2620
HSI,252,10,Mamba,2010_Euro_Debt_Crisis,0.0325686037540435,0.7090564370155334,0.0403603898005553,546,2620
HSI,252,10,SNN,2010_Euro_Debt_Crisis,0.0729333236813545,-0.6611735820770264,0.0964402885719894,546,2620
HSI,252,10,Ensemble,2010_Euro_Debt_Crisis,0.033554583787918,0.6519057154655457,0.0441468201779637,546,2620
HSI,30,1,ARIMA,2015_China_Crash,0.0113743704924832,0.973934845137973,0.0155594292673906,186,2620
HSI,30,1,Bi-RNN,2015_China_Crash,0.0113528240472078,0.9765636920928956,0.0147539496219495,186,2620
HSI,30,1,Bi-GRU,2015_China_Crash,0.0107302460819482,0.977540910243988,0.014443080120308,186,2620
HSI,30,1,Bi-LSTM,2015_China_Crash,0.0110599221661686,0.977303981781006,0.0145190560150152,186,2620
HSI,30,1,PatchTST,2015_China_Crash,0.0240684915333986,0.8944015502929688,0.0313178737229225,186,2620
HSI,30,1,Mamba,2015_China_Crash,0.0113780442625284,0.9768964052200316,0.0146488462828182,186,2620
HSI,30,1,SNN,2015_China_Crash,0.0253567695617675,0.8971648216247559,0.030905400317841,186,2620
HSI,30,1,Ensemble,2015_China_Crash,0.0125574581325054,0.9691346883773804,0.0169316411377553,186,2620
HSI,30,5,ARIMA,2015_China_Crash,0.0256449319797585,0.8723739202003848,0.034429698740488,186,2620
HSI,30,5,Bi-RNN,2015_China_Crash,0.0233301669359207,0.8904765248298645,0.0306773286493174,182,2620
HSI,30,5,Bi-GRU,2015_China_Crash,0.0227502565830945,0.8971453309059143,0.0297287020981631,182,2620
HSI,30,5,Bi-LSTM,2015_China_Crash,0.0233537107706069,0.8916332721710205,0.0305149029512894,182,2620
HSI,30,5,PatchTST,2015_China_Crash,0.0328860580921173,0.787531316280365,0.0427278885264176,182,2620
HSI,30,5,Mamba,2015_China_Crash,0.0257195606827735,0.8645371198654175,0.0341172533652663,182,2620
HSI,30,5,SNN,2015_China_Crash,0.0339297950267791,0.7787874937057495,0.0435982269505755,182,2620
HSI,30,5,Ensemble,2015_China_Crash,0.0249866619706153,0.8744957447052002,0.0328392503042042,182,2620
HSI,30,10,ARIMA,2015_China_Crash,0.0369250122160342,0.740328482495038,0.0491106481475797,186,2620
HSI,30,10,Bi-RNN,2015_China_Crash,0.0354445166885852,0.7247072458267212,0.046522148596512,177,2620
HSI,30,10,Bi-GRU,2015_China_Crash,0.0315382853150367,0.7719392776489258,0.042343586412427,177,2620
HSI,30,10,Bi-LSTM,2015_China_Crash,0.0371663160622119,0.7092252969741821,0.0478124190817565,177,2620
HSI,30,10,PatchTST,2015_China_Crash,0.0500828586518764,0.528611421585083,0.0608768144914565,177,2620
HSI,30,10,Mamba,2015_China_Crash,0.0336100198328495,0.7411811351776123,0.0451086995162111,177,2620
HSI,30,10,SNN,2015_China_Crash,0.0426762625575065,0.6334911584854126,0.0536790211090299,177,2620
HSI,30,10,Ensemble,2015_China_Crash,0.036156129091978,0.7190970182418823,0.0469938029354838,177,2620
HSI,60,1,ARIMA,2015_China_Crash,0.01108635958432,0.9769431985093318,0.0146339995766156,186,2620
HSI,60,1,Bi-RNN,2015_China_Crash,0.0112107079476118,0.9756983518600464,0.015023861070764,186,2620
HSI,60,1,Bi-GRU,2015_China_Crash,0.0109412362799048,0.9775357842445374,0.0144447162652057,186,2620
HSI,60,1,Bi-LSTM,2015_China_Crash,0.0112064778804779,0.977099597454071,0.0145842766305916,186,2620
HSI,60,1,PatchTST,2015_China_Crash,0.0298022609204053,0.8442029356956482,0.0380402299901015,186,2620
HSI,60,1,Mamba,2015_China_Crash,0.0110488999634981,0.978203296661377,0.0142285017126063,186,2620
HSI,60,1,SNN,2015_China_Crash,0.0436236374080181,0.7098768353462219,0.0519104407577761,186,2620
HSI,60,1,Ensemble,2015_China_Crash,0.0151396570727229,0.956242024898529,0.0201600727002142,186,2620
HSI,60,5,ARIMA,2015_China_Crash,0.0245512713766761,0.8902625659393604,0.0319257352916487,186,2620
HSI,60,5,Bi-RNN,2015_China_Crash,0.0234516635537147,0.8931686282157898,0.0302979548834453,182,2620
HSI,60,5,Bi-GRU,2015_China_Crash,0.0241955760866403,0.8840660452842712,0.0315623468924104,182,2620
HSI,60,5,Bi-LSTM,2015_China_Crash,0.0235934257507324,0.8887912034988403,0.0309124613716734,182,2620
HSI,60,5,PatchTST,2015_China_Crash,0.0448467433452606,0.6321437358856201,0.0562215792859512,182,2620
HSI,60,5,Mamba,2015_China_Crash,0.0242661219090223,0.8803765177726746,0.0320606385443797,182,2620
HSI,60,5,SNN,2015_China_Crash,0.0485401526093483,0.589577317237854,0.0593853917878507,182,2620
HSI,60,5,Ensemble,2015_China_Crash,0.0263236742466688,0.8570703268051147,0.0350449259821295,182,2620
HSI,60,10,ARIMA,2015_China_Crash,0.0340838312667468,0.7751327559901303,0.0457010950599344,186,2620
HSI,60,10,Bi-RNN,2015_China_Crash,0.0360389202833175,0.721217691898346,0.0468160710861882,177,2620
HSI,60,10,Bi-GRU,2015_China_Crash,0.0367446206510067,0.7093329429626465,0.0478035603335976,177,2620
HSI,60,10,Bi-LSTM,2015_China_Crash,0.0327112935483455,0.7482948303222656,0.0444844735360201,177,2620
HSI,60,10,PatchTST,2015_China_Crash,0.05851511657238,0.3776338696479797,0.0699496210180112,177,2620
HSI,60,10,Mamba,2015_China_Crash,0.0381874740123748,0.7000948190689087,0.0485572789468134,177,2620
HSI,60,10,SNN,2015_China_Crash,0.0514406338334083,0.5151739716529846,0.0617383955822,177,2620
HSI,60,10,Ensemble,2015_China_Crash,0.0370247364044189,0.696338415145874,0.0488604343331186,177,2620
HSI,90,1,ARIMA,2015_China_Crash,0.0108617188086462,0.9775479114668912,0.0144408208722567,186,2620
HSI,90,1,Bi-RNN,2015_China_Crash,0.0114781381562352,0.9759480953216552,0.0149464648540817,186,2620
HSI,90,1,Bi-GRU,2015_China_Crash,0.0106992553919553,0.9782568216323853,0.0142110207006316,186,2620
HSI,90,1,Bi-LSTM,2015_China_Crash,0.0105686029419302,0.9790067076683044,0.0139638138437962,186,2620
HSI,90,1,PatchTST,2015_China_Crash,0.0327088721096515,0.813586950302124,0.0416103778485303,186,2620
HSI,90,1,Mamba,2015_China_Crash,0.0114047359675168,0.9766808152198792,0.0147170318475277,186,2620
HSI,90,1,SNN,2015_China_Crash,0.0520738773047924,0.6086277961730957,0.0602918337031453,186,2620
HSI,90,1,Ensemble,2015_China_Crash,0.0158595107495784,0.953581154346466,0.0207639848666946,186,2620
HSI,90,5,ARIMA,2015_China_Crash,0.0248389148789014,0.8852742953000295,0.0326432863640886,186,2620
HSI,90,5,Bi-RNN,2015_China_Crash,0.0247858483344316,0.8781658411026001,0.0323555273230277,182,2620
HSI,90,5,Bi-GRU,2015_China_Crash,0.0237142834812402,0.887759268283844,0.0310555514179476,182,2620
HSI,90,5,Bi-LSTM,2015_China_Crash,0.0240481086075305,0.8852765560150146,0.0313971322884159,182,2620
HSI,90,5,PatchTST,2015_China_Crash,0.0595266744494438,0.3868613839149475,0.0725843995926726,182,2620
HSI,90,5,Mamba,2015_China_Crash,0.0241666696965694,0.882256269454956,0.0318077409388213,182,2620
HSI,90,5,SNN,2015_China_Crash,0.0567382983863353,0.4979877471923828,0.0656781815571416,182,2620
HSI,90,5,Ensemble,2015_China_Crash,0.0278768148273229,0.8373645544052124,0.0373827813386538,182,2620
HSI,90,10,ARIMA,2015_China_Crash,0.0350174134800208,0.7595187511228392,0.0472611317338607,186,2620
HSI,90,10,Bi-RNN,2015_China_Crash,0.0368429608643054,0.7145943641662598,0.0473689365943299,177,2620
HSI,90,10,Bi-GRU,2015_China_Crash,0.0367665886878967,0.7133161425590515,0.0474748918638936,177,2620
HSI,90,10,Bi-LSTM,2015_China_Crash,0.0361748337745666,0.7203207015991211,0.0468913288286082,177,2620
HSI,90,10,PatchTST,2015_China_Crash,0.0566110350191593,0.3823037147521972,0.0696866941940008,177,2620
HSI,90,10,Mamba,2015_China_Crash,0.0381690301001071,0.6936157941818237,0.0490789835872075,177,2620
HSI,90,10,SNN,2015_China_Crash,0.0588115751743316,0.4044466614723205,0.0684262459518072,177,2620
HSI,90,10,Ensemble,2015_China_Crash,0.0373828969895839,0.6905978918075562,0.0493201098609373,177,2620
HSI,120,1,ARIMA,2015_China_Crash,0.0107059240067636,0.9785559142137844,0.0141129328730653,186,2620
HSI,120,1,Bi-RNN,2015_China_Crash,0.0133511656895279,0.9679369926452636,0.0172570183755495,186,2620
HSI,120,1,Bi-GRU,2015_China_Crash,0.0108635975047945,0.9779028296470642,0.0143262300420268,186,2620
HSI,120,1,Bi-LSTM,2015_China_Crash,0.0106019461527466,0.9789887070655824,0.0139697864970188,186,2620
HSI,120,1,PatchTST,2015_China_Crash,0.0243512019515037,0.8956180810928345,0.0311369611690355,186,2620
HSI,120,1,Mamba,2015_China_Crash,0.0116772595793008,0.976167380809784,0.0148781649031353,186,2620
HSI,120,1,SNN,2015_China_Crash,0.0458330288529396,0.6776629686355591,0.0547165410384583,186,2620
HSI,120,1,Ensemble,2015_China_Crash,0.0136988321319222,0.9648650884628296,0.0180647968529066,186,2620
HSI,120,5,ARIMA,2015_China_Crash,0.0245436758640484,0.8888468288821815,0.0321310143834003,186,2620
HSI,120,5,Bi-RNN,2015_China_Crash,0.0247309412807226,0.8801714181900024,0.0320881123693885,182,2620
HSI,120,5,Bi-GRU,2015_China_Crash,0.0234254952520132,0.8912843465805054,0.0305639858247301,182,2620
HSI,120,5,Bi-LSTM,2015_China_Crash,0.0236543826758861,0.8927746415138245,0.0303537750619039,182,2620
HSI,120,5,PatchTST,2015_China_Crash,0.0343728028237819,0.7773397564888,0.0437406556014849,182,2620
HSI,120,5,Mamba,2015_China_Crash,0.0241519436240196,0.8815967440605164,0.0318967038160426,182,2620
HSI,120,5,SNN,2015_China_Crash,0.0470735616981983,0.5679000616073608,0.0609334938248537,182,2620
HSI,120,5,Ensemble,2015_China_Crash,0.0242051891982555,0.874152660369873,0.0328841012178553,182,2620
HSI,120,10,ARIMA,2015_China_Crash,0.0348028687711002,0.7668652701202836,0.0465336367452279,186,2620
HSI,120,10,Bi-RNN,2015_China_Crash,0.0381709150969982,0.6921147108078003,0.0491990638524517,177,2620
HSI,120,10,Bi-GRU,2015_China_Crash,0.0345625095069408,0.7388902902603149,0.0453078902711479,177,2620
HSI,120,10,Bi-LSTM,2015_China_Crash,0.0364228636026382,0.7204952239990234,0.0468766962181595,177,2620
HSI,120,10,PatchTST,2015_China_Crash,0.0725582540035247,0.0328790545463562,0.087197246942423,177,2620
HSI,120,10,Mamba,2015_China_Crash,0.0367217101156711,0.7165365219116211,0.0472074925546514,177,2620
HSI,120,10,SNN,2015_China_Crash,0.048594232648611,0.5599958300590515,0.0588153621866949,177,2620
HSI,120,10,Ensemble,2015_China_Crash,0.0368608012795448,0.6943952441215515,0.0490165151784891,177,2620
HSI,252,1,ARIMA,2015_China_Crash,0.0107495411073849,0.9783222209395744,0.0141896244293346,186,2620
HSI,252,1,Bi-RNN,2015_China_Crash,0.0121272671967744,0.9734665155410768,0.0156985856103189,186,2620
HSI,252,1,Bi-GRU,2015_China_Crash,0.0105809476226568,0.979243814945221,0.0138847235578913,186,2620
HSI,252,1,Bi-LSTM,2015_China_Crash,0.0112445997074246,0.976653218269348,0.0147257340045436,186,2620
HSI,252,1,PatchTST,2015_China_Crash,0.0332705602049827,0.8276437520980835,0.0400107824658636,186,2620
HSI,252,1,Mamba,2015_China_Crash,0.0109061039984226,0.9779426455497742,0.0143133104370917,186,2620
HSI,252,1,SNN,2015_China_Crash,0.0632687881588935,0.3827767372131347,0.075715479748071,186,2620
HSI,252,1,Ensemble,2015_China_Crash,0.0181809440255165,0.9420838356018066,0.0231933480814856,186,2620
HSI,252,5,ARIMA,2015_China_Crash,0.0239536919392315,0.8956427262445509,0.0311332794876332,186,2620
HSI,252,5,Bi-RNN,2015_China_Crash,0.0280308257788419,0.8501054048538208,0.0358886329494965,182,2620
HSI,252,5,Bi-GRU,2015_China_Crash,0.0278642680495977,0.8516298532485962,0.0357056723699057,182,2620
HSI,252,5,Bi-LSTM,2015_China_Crash,0.0255405567586421,0.8762356042861938,0.0326108257434122,182,2620
HSI,252,5,PatchTST,2015_China_Crash,0.041348822414875,0.6836205124855042,0.0521396506332497,182,2620
HSI,252,5,Mamba,2015_China_Crash,0.0249059181660413,0.8791333436965942,0.0322267991115091,182,2620
HSI,252,5,SNN,2015_China_Crash,0.0366545617580413,0.7504650354385376,0.0463051932834878,182,2620
HSI,252,5,Ensemble,2015_China_Crash,0.0254805274307727,0.8631294369697571,0.0342940647689008,182,2620
HSI,252,10,ARIMA,2015_China_Crash,0.0340025451550063,0.7828571263041654,0.0449093013056162,186,2620
HSI,252,10,Bi-RNN,2015_China_Crash,0.0376789197325706,0.7002546191215515,0.048544342794976,177,2620
HSI,252,10,Bi-GRU,2015_China_Crash,0.0365552678704261,0.7155623435974121,0.0472885407312365,177,2620
HSI,252,10,Bi-LSTM,2015_China_Crash,0.0445735454559326,0.6130163669586182,0.0551580214823815,177,2620
HSI,252,10,PatchTST,2015_China_Crash,0.066506452858448,0.2431156039237976,0.0771395581604156,177,2620
HSI,252,10,Mamba,2015_China_Crash,0.035236831754446,0.7296369671821594,0.0461037260308097,177,2620
HSI,252,10,SNN,2015_China_Crash,0.0407097525894641,0.6658363342285156,0.0512556829369166,177,2620
HSI,252,10,Ensemble,2015_China_Crash,0.0386488586664199,0.6904571056365967,0.0493313299392471,177,2620
HSI,30,1,ARIMA,2018_Trade_War,0.0119289317572803,0.97003903017606,0.0154200779990662,246,2620
HSI,30,1,Bi-RNN,2018_Trade_War,0.0163869373500347,0.9487075805664062,0.0201760048810025,246,2620
HSI,30,1,Bi-GRU,2018_Trade_War,0.0127002689987421,0.9684555530548096,0.0158223130659586,246,2620
