Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples
SP500,120,5,SNN,2020_COVID_Crash,0.039954110980033875,-0.1556100845336914,0.05255824274281159,100
SP500,120,5,Ensemble,2020_COVID_Crash,0.02559930644929409,0.406586229801178,0.03766291855839592,100
SP500,120,10,ARIMA,2020_COVID_Crash,0.032430887128850165,0.22532947739742626,0.043903599583993584,104
SP500,120,10,Bi-RNN,2020_COVID_Crash,0.03124772198498249,-0.034670233726501465,0.047210673632429624,95
SP500,120,10,Bi-GRU,2020_COVID_Crash,0.03650805726647377,-0.43657076358795166,0.0556291859938967,95
SP500,120,10,Bi-LSTM,2020_COVID_Crash,0.03575638309121132,-0.38723957538604736,0.05466570377257495,95
SP500,120,10,PatchTST,2020_COVID_Crash,0.05766921862959862,-1.2445268630981445,0.06953470189387713,95
SP500,120,10,Mamba,2020_COVID_Crash,0.04050084203481674,-0.1917717456817627,0.050668230741913275,95
SP500,120,10,SNN,2020_COVID_Crash,0.047131989151239395,-0.7384020090103149,0.06119477001007196,95
SP500,120,10,Ensemble,2020_COVID_Crash,0.03219655528664589,-0.1913367509841919,0.050658982058220024,95
SP500,252,1,ARIMA,2020_COVID_Crash,0.011039167080977137,0.8978058947468162,0.015946101944463137,104
SP500,252,1,Bi-RNN,2020_COVID_Crash,0.017016524448990822,0.7920244336128235,0.02274823957289401,104
SP500,252,1,Bi-GRU,2020_COVID_Crash,0.01695001684129238,0.7143030762672424,0.026662103307629834,104
SP500,252,1,Bi-LSTM,2020_COVID_Crash,0.026513416320085526,0.4675198793411255,0.03639932558921276,104
SP500,252,1,PatchTST,2020_COVID_Crash,0.04216396063566208,-0.29954755306243896,0.05686404296895209,104
SP500,252,1,Mamba,2020_COVID_Crash,0.01779136247932911,0.734548032283783,0.02570008856004015,104
SP500,252,1,SNN,2020_COVID_Crash,0.0394238606095314,-0.023911476135253906,0.05047459582893336,104
SP500,252,1,Ensemble,2020_COVID_Crash,0.019997168332338333,0.6655186414718628,0.02884878874184857,104
SP500,252,5,ARIMA,2020_COVID_Crash,0.022337045982174543,0.6199177998768866,0.030752496596998632,104
SP500,252,5,Bi-RNN,2020_COVID_Crash,0.024378936737775803,0.4627588391304016,0.03583602222264622,100
SP500,252,5,Bi-GRU,2020_COVID_Crash,0.02612234279513359,0.3398602604866028,0.039724013278175534,100
SP500,252,5,Bi-LSTM,2020_COVID_Crash,0.027606211602687836,0.2878345251083374,0.04125965840703814,100
SP500,252,5,PatchTST,2020_COVID_Crash,0.03346673771739006,0.027797579765319824,0.048207378474141804,100
SP500,252,5,Mamba,2020_COVID_Crash,0.041292134672403336,-0.003805398941040039,0.048984641514742126,100
SP500,252,5,SNN,2020_COVID_Crash,0.03848809376358986,-0.25270378589630127,0.054721672587063654,100
SP500,252,5,Ensemble,2020_COVID_Crash,0.02471671625971794,0.42382246255874634,0.03711191281625539,100
SP500,252,10,ARIMA,2020_COVID_Crash,0.03287791379377654,0.20005055358792667,0.044614176855207056,104
SP500,252,10,Bi-RNN,2020_COVID_Crash,0.036749716848134995,-0.176558256149292,0.05034379104157355,95
SP500,252,10,Bi-GRU,2020_COVID_Crash,0.039568036794662476,-0.49670302867889404,0.05678151956797609,95
SP500,252,10,Bi-LSTM,2020_COVID_Crash,0.03462308645248413,-0.3424715995788574,0.053776404190611866,95
SP500,252,10,PatchTST,2020_COVID_Crash,0.05958438292145729,-1.3793866634368896,0.07159318784965929,95
SP500,252,10,Mamba,2020_COVID_Crash,0.05224861204624176,-0.9939086437225342,0.06553779396491957,95
SP500,252,10,SNN,2020_COVID_Crash,0.057897988706827164,-1.463541030883789,0.07284824604125203,95
SP500,252,10,Ensemble,2020_COVID_Crash,0.03472168743610382,-0.24991893768310547,0.051889575725952104,95
SP500,30,1,ARIMA,2022_Rate_Hike,0.009833582688953096,0.9469963940508668,0.012385646602412958,251
SP500,30,1,Bi-RNN,2022_Rate_Hike,0.013193956576287746,0.9076675176620483,0.016347192476557814,251
SP500,30,1,Bi-GRU,2022_Rate_Hike,0.014081825502216816,0.8952785730361938,0.017409397340328644,251
SP500,30,1,Bi-LSTM,2022_Rate_Hike,0.018745122477412224,0.8127768039703369,0.023278010384167613,251
SP500,30,1,PatchTST,2022_Rate_Hike,0.048794664442539215,-0.11564576625823975,0.05682365261773207,251
SP500,30,1,Mamba,2022_Rate_Hike,0.012937295250594616,0.9120092988014221,0.015958218720024415,251
SP500,30,1,SNN,2022_Rate_Hike,0.02849598601460457,0.6129108667373657,0.03347121550713236,251
SP500,30,1,Ensemble,2022_Rate_Hike,0.015595896169543266,0.8790409564971924,0.018710487737108032,251
SP500,30,5,ARIMA,2022_Rate_Hike,0.020418729058714263,0.7843018576370182,0.024985565214550646,251
SP500,30,5,Bi-RNN,2022_Rate_Hike,0.020477889105677605,0.7602301239967346,0.025462019250734626,247
SP500,30,5,Bi-GRU,2022_Rate_Hike,0.02789587341248989,0.5689859986305237,0.03413824736840113,247
SP500,30,5,Bi-LSTM,2022_Rate_Hike,0.025669515132904053,0.644085168838501,0.03102191092795865,247
SP500,30,5,PatchTST,2022_Rate_Hike,0.0502014085650444,-0.28762900829315186,0.059005285497592444,247
SP500,30,5,Mamba,2022_Rate_Hike,0.02070438489317894,0.7605077624320984,0.025447272190046593,247
SP500,30,5,SNN,2022_Rate_Hike,0.03507205843925476,0.32433974742889404,0.04274247885714381,247
SP500,30,5,Ensemble,2022_Rate_Hike,0.0232958123087883,0.706748902797699,0.028158877709960492,247
SP500,30,10,ARIMA,2022_Rate_Hike,0.028379718376107768,0.5929051061872942,0.034325257463439104,251
SP500,30,10,Bi-RNN,2022_Rate_Hike,0.026486460119485855,0.58427894115448,0.032233609527202736,242
SP500,30,10,Bi-GRU,2022_Rate_Hike,0.03469426929950714,0.3078054189682007,0.0415931737416163,242
SP500,30,10,Bi-LSTM,2022_Rate_Hike,0.043671686202287674,-0.11440515518188477,0.05277515529996429,242
